Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2019-20,20,IND,NBA,C,54,2,8.7,1.3,2.8,.467,0.1,0.8,.190,1.1,2.0,.574,.493,0.4,0.6,.727,0.5,1.5,2.0,0.4,0.2,0.7,0.5,1.2,3.2
2020-21,21,IND,NBA,C,45,3,12.5,1.8,4.3,.428,0.4,1.8,.253,1.4,2.6,.548,.479,1.0,1.4,.738,1.3,2.0,3.3,0.8,0.2,1.3,0.4,2.1,5.1
2021-22,22,IND,NBA,C,17,0,8.4,0.9,2.9,.300,0.2,1.5,.160,0.6,1.5,.440,.340,0.6,1.0,.647,1.1,1.3,2.4,0.2,0.5,0.6,0.4,1.6,2.6
