Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2019-20,23,LAL,NBA,C,1,0,9.0,3.0,6.0,.500,0.0,0.0,None,3.0,6.0,.500,.500,0.0,0.0,None,2.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,6.0
2020-21,24,LAL,NBA,PF,20,1,4.9,0.9,1.5,.586,0.0,0.0,None,0.9,1.5,.586,.586,0.3,0.6,.455,0.6,1.0,1.6,0.1,0.3,0.2,0.3,0.4,2.0
2021-22,25,SAS,NBA,PF,1,0,2.0,1.0,1.0,1.000,0.0,0.0,None,1.0,1.0,1.000,1.000,0.0,0.0,None,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0
