Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2021-22,23,OKC,NBA,SG,9,1,14.4,0.9,2.0,.444,0.7,1.8,.375,0.2,0.2,1.000,.611,0.4,0.8,.571,0.1,1.4,1.6,1.1,0.3,0.1,0.8,1.7,2.9
