Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2020-21,20,WAS,NBA,SF,54,32,23.3,2.4,5.8,.417,1.0,3.1,.315,1.4,2.7,.535,.502,0.5,0.8,.644,0.4,4.4,4.9,1.2,0.6,0.3,0.6,2.6,6.3
2021-22,21,WAS,NBA,SF,26,0,21.3,2.3,5.4,.426,0.8,2.5,.318,1.5,2.9,.520,.500,0.8,1.2,.656,0.8,4.0,4.8,1.2,0.5,0.7,0.5,2.2,6.2
