Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2019-20,19,LAL,NBA,SG,6,1,13.5,2.3,5.0,.467,0.7,2.2,.308,1.7,2.8,.588,.533,0.3,0.7,.500,0.3,0.8,1.2,1.0,1.3,0.2,1.0,1.7,5.7
2020-21,20,LAL,NBA,SG,65,4,20.1,3.4,7.5,.458,0.6,2.0,.282,2.9,5.5,.522,.496,1.5,2.0,.775,0.4,2.2,2.6,2.8,1.0,0.3,1.6,2.0,9.0
2021-22,21,LAL,NBA,SG,14,11,28.7,4.1,10.4,.397,0.9,3.4,.250,3.3,7.0,.469,.438,1.6,1.8,.880,0.7,4.1,4.8,2.9,0.9,0.6,1.6,3.1,10.7
