Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2019-20,23,MEM,NBA,SG,19,0,9.5,1.3,1.9,.649,0.3,0.5,.500,1.0,1.4,.704,.716,0.1,0.1,.500,0.9,1.5,2.5,1.2,0.4,0.2,0.4,0.4,2.8
2020-21,24,MEM,NBA,SG,43,0,13.4,1.6,3.2,.500,0.5,1.3,.375,1.1,1.9,.585,.576,0.6,0.7,.833,0.8,2.2,3.0,1.1,0.7,0.2,0.4,0.9,4.3
2021-22,25,MEM,NBA,SG,24,0,15.4,1.6,3.0,.542,0.5,1.1,.407,1.2,1.9,.622,.618,0.3,0.6,.500,1.0,2.7,3.7,1.4,0.8,0.2,0.5,1.1,4.0
