Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2018-19,22,PHO,NBA,SF,82,56,29.5,3.0,6.9,.430,1.3,3.8,.335,1.7,3.0,.548,.523,1.2,1.4,.805,0.7,2.5,3.2,2.1,1.6,0.5,0.9,2.5,8.3
2019-20,23,PHO,NBA,SF,73,32,28.0,3.4,6.6,.510,1.0,2.7,.361,2.4,4.0,.610,.583,1.4,1.7,.844,0.9,3.1,4.0,1.8,1.4,0.6,1.0,2.2,9.1
2020-21,24,PHO,NBA,SF,72,72,32.6,5.0,9.3,.543,1.9,4.4,.425,3.2,4.9,.647,.643,1.5,1.8,.840,1.1,3.2,4.3,2.1,1.1,0.9,0.8,1.6,13.5
2021-22,25,PHO,NBA,SF,25,25,34.7,5.0,9.2,.539,1.3,3.0,.421,3.7,6.2,.597,.609,1.0,1.2,.862,0.9,3.1,4.0,1.8,1.4,0.6,0.8,2.2,12.2
