Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2019-20,22,UTA,NBA,SF,10,1,10.9,1.2,3.2,.375,0.7,1.9,.368,0.5,1.3,.385,.484,0.4,0.5,.800,0.5,1.2,1.7,0.4,0.4,0.2,0.4,0.9,3.5
2020-21,23,UTA,NBA,SG,54,0,9.6,0.6,1.8,.354,0.6,1.6,.341,0.1,0.2,.455,.505,0.1,0.1,.833,0.4,1.1,1.6,0.5,0.2,0.1,0.3,1.1,1.9
2021-22,24,UTA,NBA,SG,12,0,3.0,0.1,0.4,.200,0.0,0.3,.000,0.1,0.1,1.000,.200,0.0,0.1,.000,0.0,0.4,0.4,0.3,0.0,0.0,0.1,0.4,0.2
