Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2020-21,21,CHI,NBA,PG,11,0,4.5,1.0,1.9,.524,0.1,0.6,.143,0.9,1.3,.714,.548,0.0,0.0,None,0.2,0.3,0.5,0.6,0.4,0.0,0.0,0.3,2.1
2021-22,22,CHI,NBA,PG,4,0,8.3,0.8,2.3,.333,0.0,0.8,.000,0.8,1.5,.500,.333,1.0,1.0,1.000,0.3,1.3,1.5,0.8,0.0,0.0,0.3,1.0,2.5
