Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2021-22,24,DET,NBA,PF,3,0,3.0,0.3,0.3,1.000,0.3,0.3,1.000,0.0,0.0,None,1.500,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,1.0
