Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2020-21,19,DET,NBA,PG,26,18,25.8,2.7,7.7,.353,0.8,2.8,.278,2.0,5.0,.395,.403,0.5,0.7,.824,0.2,2.4,2.7,5.3,1.0,0.4,3.2,2.2,6.8
2021-22,20,DET,NBA,PG,20,20,25.8,2.2,6.6,.333,1.0,2.9,.351,1.2,3.8,.320,.409,0.9,1.0,.947,0.6,3.0,3.6,3.7,1.2,0.4,1.6,2.7,6.3
