Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2019-20,22,CHO,NBA,SF,16,0,18.3,2.1,4.4,.471,0.6,1.5,.375,1.5,2.9,.522,.536,0.9,1.1,.824,0.9,3.1,4.1,0.8,0.5,0.2,0.7,2.3,5.6
2020-21,23,CHO,NBA,SF,47,18,19.2,2.8,6.0,.468,0.7,2.2,.333,2.1,3.8,.547,.530,1.0,1.4,.703,1.0,2.6,3.6,1.1,0.6,0.4,1.0,2.0,7.4
2021-22,24,CHO,NBA,SF,22,0,15.0,1.9,3.6,.525,0.9,2.0,.455,1.0,1.6,.611,.650,0.7,1.1,.640,0.6,2.7,3.3,1.0,0.4,0.4,0.6,1.7,5.5
