Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2015-16,23,POR,NBA,SG,34,0,4.2,0.4,1.4,.265,0.1,0.6,.238,0.2,0.8,.286,.316,0.1,0.1,1.000,0.3,0.6,0.9,0.3,0.1,0.0,0.3,0.2,1.1
2016-17,24,POR,NBA,SG,39,1,8.1,0.9,1.8,.514,0.4,0.8,.515,0.5,1.0,.513,.632,0.2,0.2,.778,0.3,1.1,1.3,0.7,0.2,0.1,0.4,0.6,2.5
2017-18,25,POR,NBA,SG,82,5,18.1,2.0,4.8,.423,0.9,2.6,.352,1.1,2.2,.506,.518,0.5,0.5,.841,0.4,1.5,2.0,1.1,0.3,0.3,0.5,1.5,5.4
2018-19,26,MIL,NBA,SG,61,2,20.7,2.7,5.7,.466,1.1,3.3,.330,1.6,2.5,.647,.560,0.5,0.7,.725,1.0,3.2,4.2,2.0,0.5,0.4,0.5,1.3,6.9
2019-20,27,MIL,NBA,SG,67,4,18.6,2.0,4.5,.455,0.8,2.5,.331,1.2,2.0,.607,.547,0.5,0.6,.775,0.9,3.3,4.2,1.6,0.4,0.5,0.8,1.0,5.4
2020-21,28,MIL,NBA,SG,69,4,22.8,2.4,5.6,.434,1.5,3.9,.371,1.0,1.7,.583,.565,0.4,0.6,.775,0.9,3.9,4.8,1.2,0.7,0.3,0.5,1.4,6.8
2021-22,29,MIL,NBA,SG,27,10,29.0,4.4,8.8,.498,2.7,6.3,.433,1.6,2.4,.667,.654,0.7,1.0,.741,0.9,3.9,4.8,1.3,1.0,0.4,0.8,1.5,12.2
