Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2020-21,21,NOP,NBA,SF,3,0,18.7,1.0,4.3,.231,0.7,2.7,.250,0.3,1.7,.200,.308,0.0,0.0,None,0.3,0.7,1.0,1.0,0.7,0.0,1.0,1.7,2.7
2021-22,22,NOP,NBA,SF,2,0,3.5,0.0,1.5,.000,0.0,1.5,.000,0.0,0.0,None,.000,0.0,0.0,None,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
