Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2020-21,21,NYK,NBA,PG,64,3,19.4,3.6,9.1,.395,1.8,4.7,.389,1.7,4.3,.401,.497,2.4,2.7,.891,0.4,1.8,2.1,2.0,0.5,0.2,0.9,1.8,11.4
2021-22,22,NYK,NBA,PG,26,1,21.3,3.2,8.2,.388,1.7,4.9,.336,1.5,3.3,.465,.488,1.5,1.6,.929,0.4,2.0,2.4,2.4,0.6,0.0,1.0,2.0,9.5
