Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2020-21,20,DEN,NBA,PF,42,1,9.5,1.2,2.5,.481,0.6,1.4,.407,0.6,1.1,.578,.596,0.3,0.4,.800,0.3,1.2,1.5,0.2,0.2,0.1,0.2,0.7,3.2
2021-22,21,DEN,NBA,PF,13,0,13.8,2.2,4.5,.500,1.3,2.2,.586,0.9,2.2,.414,.647,0.8,1.2,.625,1.0,2.1,3.1,0.3,0.1,0.4,0.5,1.5,6.5
