Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2019-20,20,MIA,NBA,SG,55,8,27.4,4.9,11.5,.428,2.1,5.4,.389,2.8,6.1,.462,.520,1.6,1.8,.870,0.3,3.8,4.1,2.2,0.6,0.2,1.6,1.4,13.5
2020-21,21,MIA,NBA,SG,54,15,30.3,5.7,12.9,.439,2.0,5.5,.360,3.7,7.4,.498,.516,1.7,2.2,.803,0.5,4.5,5.0,3.4,0.6,0.3,1.9,1.3,15.1
2021-22,22,MIA,NBA,SG,23,7,33.2,8.0,17.9,.444,2.7,6.9,.392,5.3,11.0,.476,.519,2.2,2.6,.864,0.8,4.6,5.3,3.8,0.6,0.1,3.2,1.3,20.8
