Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2021-22,19,GSW,NBA,SG,16,0,5.8,0.7,1.8,.393,0.1,0.9,.133,0.6,0.8,.692,.429,0.1,0.1,.500,0.1,0.6,0.7,0.2,0.1,0.1,0.1,0.3,1.6
